round,date,home_club_name,away_club_name,player_position,goals,assists,own_goals,yellow_cards,red_cards,substituted_on,substituted_off,minutes_played,player_transfermarkt_rating,club_confederation,club_domestic_competition,competition,player_club_name,player_name,game_id,player_id,appearance_id,home_club_id,away_club_id,home_club_goals,away_club_goals,season
3,2018-09-02,real-betis-sevilla,fc-sevilla,DM,0,0,0,2,1,0,75,75,,europa,ES1,ES1,real-betis-sevilla,william-carvalho,11630,9715,18468,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,cristian-tello,11630,9716,18510,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,aissa-mandi,11630,9717,18556,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CB,0,0,0,2,1,0,88,88,,europa,ES1,ES1,real-betis-sevilla,marc-bartra,11630,9718,18604,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,AM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,sergio-canales,11630,9719,18648,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CF,0,0,0,2,1,0,59,59,,europa,ES1,ES1,real-betis-sevilla,loren-moron,11630,9720,18694,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,zouhair-feddal,11630,9723,18797,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,LM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,junior-firpo,11630,9724,18828,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,DM,0,0,0,2,1,0,0,66,,europa,ES1,ES1,fc-sevilla,roque-mesa,11630,10413,20920,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,11630,10414,20971,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,11630,10415,21018,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CB,0,0,0,2,1,0,87,87,,europa,ES1,ES1,fc-sevilla,simon-kjaer,11630,10417,21119,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,11630,10419,21190,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,AM,0,0,0,2,1,0,61,61,,europa,ES1,ES1,fc-sevilla,franco-vazquez,11630,10420,21234,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,DM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,ever-banega,11630,10421,21283,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,RW,0,0,0,2,1,86,0,4,,europa,ES1,ES1,deportivo-alaves,aleix-vidal,11630,10422,21321,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-betis-sevilla,andres-guardado,11630,10640,23556,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,LW,1,1,1,2,1,75,0,15,,europa,ES1,ES1,real-betis-sevilla,joaquin,11630,10650,23626,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,LW,0,0,0,2,1,87,0,3,,europa,ES1,ES1,fc-sevilla,quincy-promes,11630,10926,26553,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,AM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,takashi-inui,11630,10980,26714,6590,10056,1,0.0,2018
3,2018-09-02,real-betis-sevilla,fc-sevilla,LM,0,0,0,2,1,0,86,86,,europa,ES1,ES1,fc-sevilla,guilherme-arana,11630,11645,27802,6590,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,LM,0,0,0,2,1,35,0,55,,europa,ES1,ES1,fc-sevilla,roque-mesa,4161,10413,20907,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,4161,10414,20956,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,4161,10415,21004,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,4161,10416,21053,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,simon-kjaer,4161,10417,21107,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,LM,0,0,0,2,1,76,0,14,,europa,ES1,ES1,fc-sevilla,sergio-escudero,4161,10418,21141,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CM,0,0,0,2,1,0,69,69,,europa,ES1,ES1,fc-sevilla,franco-vazquez,4161,10420,21219,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,ever-banega,4161,10421,21270,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,DM,1,1,1,2,1,0,86,86,,europa,ES1,ES1,celta-vigo,okay-yokuslu,4161,10691,24305,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,RW,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,brais-mendez,4161,10692,24341,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-valencia,maxi-gomez,4161,10695,24373,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,fran-beltran,4161,10707,24437,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,ruben-blanco,4161,10708,24462,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,RB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,hugo-mallo,4161,10709,24496,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,LB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,david-junca,4161,10710,24524,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,celta-vigo,nestor-araujo,4161,10711,24549,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CM,0,0,0,2,1,0,68,68,,europa,ES1,ES1,celta-vigo,jozabed-sanchez,4161,10712,24574,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CB,0,0,0,2,1,86,0,4,,europa,ES1,ES1,celta-vigo,david-costas,4161,10713,24593,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,quincy-promes,4161,10926,26537,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,DM,0,0,0,2,1,69,0,21,,europa,ES1,ES1,fc-sevilla,ibrahim-amadou,4161,10930,26622,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,LW,0,0,0,2,1,80,0,10,,europa,ES1,ES1,celta-vigo,pione-sisto,4161,11041,26915,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,CM,0,0,0,2,1,68,0,22,,europa,ES1,ES1,celta-vigo,stanislav-lobotka,4161,11043,26944,6629,10056,1,0.0,2018
22,2019-02-02,celta-vigo,fc-sevilla,LM,0,0,0,2,1,0,35,35,,europa,ES1,ES1,fc-sevilla,guilherme-arana,4161,11645,27796,6629,10056,1,0.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,11297,10414,20966,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,11297,10415,21014,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CF,1,1,1,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,11297,10416,21063,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CB,0,0,0,2,1,0,62,62,,europa,ES1,ES1,fc-sevilla,simon-kjaer,11297,10417,21113,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,11297,10419,21183,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CM,0,0,0,2,1,74,0,16,,europa,ES1,ES1,fc-sevilla,franco-vazquez,11297,10420,21227,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,ever-banega,11297,10421,21277,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,RB,0,0,0,2,1,0,38,38,,europa,ES1,ES1,ud-levante,jorge-miramon,11297,10715,24622,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-villarreal,moi-gomez,11297,10721,24656,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CF,1,1,1,2,1,38,0,52,,europa,ES1,ES1,ca-osasuna,chimy-avila,11297,10728,24713,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CB,0,0,0,2,1,62,0,28,,europa,ES1,ES1,fc-sevilla,maximilian-wober,11297,10920,26510,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,LM,0,0,0,2,1,0,61,61,,europa,ES1,ES1,fc-sevilla,quincy-promes,11297,10926,26546,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,LW,0,0,0,2,1,61,0,29,,europa,ES1,ES1,fc-sevilla,munir-el-haddadi,11297,10929,26594,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,enric-gallego,11297,11131,27206,6630,10056,2,1.0,2018
26,2019-03-02,sd-huesca,fc-sevilla,DM,0,0,0,2,1,0,84,84,,europa,ES1,ES1,fc-granada,yangel-herrera,11297,11134,27241,6630,10056,2,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CF,0,0,0,2,1,0,78,78,,europa,ES1,ES1,atletico-madrid,alvaro-morata,9814,629,7284,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-barcelona,antoine-griezmann,9814,7531,16692,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,DM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,atletico-madrid,thomas,9814,7532,16733,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,LW,0,0,0,2,1,78,0,12,,europa,ES1,ES1,atletico-madrid,thomas-lemar,9814,7534,16796,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,RM,1,1,1,2,1,0,0,90,,europa,ES1,ES1,atletico-madrid,koke,9814,7535,16838,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,RW,0,0,0,2,1,57,0,33,,europa,ES1,ES1,atletico-madrid,angel-correa,9814,7537,16915,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,atletico-madrid,jan-oblak,9814,7539,16999,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,LM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,atletico-madrid,saul-niguez,9814,7540,17042,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CM,0,0,0,2,1,0,76,76,,europa,ES1,ES1,fc-sevilla,roque-mesa,9814,10413,20912,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,9814,10414,20962,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,9814,10415,21010,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,9814,10416,21059,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CB,0,0,0,2,1,0,46,45,,europa,ES1,ES1,fc-sevilla,simon-kjaer,9814,10417,21110,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,RB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,9814,10419,21179,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,LW,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,franco-vazquez,9814,10420,21224,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,LB,0,0,0,2,1,46,0,45,,europa,ES1,ES1,deportivo-alaves,aleix-vidal,9814,10422,21319,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,munir-el-haddadi,9814,10929,26592,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,DM,0,0,0,2,1,36,0,54,,europa,ES1,ES1,fc-sevilla,ibrahim-amadou,9814,10930,26625,6750,10056,1,1.0,2018
37,2019-05-12,atletico-madrid,fc-sevilla,LB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,joris-gnagnon,9814,12936,28731,6750,10056,1,1.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CM,0,0,0,2,1,67,0,23,,europa,ES1,ES1,fc-sevilla,roque-mesa,15003,10413,20949,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,15003,10414,20997,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,15003,10415,21045,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,15003,10416,21099,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,simon-kjaer,15003,10417,21136,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,LB,0,0,0,2,1,0,0,45,,europa,ES1,ES1,fc-sevilla,sergio-escudero,15003,10418,21167,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,15003,10419,21211,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,SS,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,franco-vazquez,15003,10420,21263,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CM,0,0,0,2,1,0,46,45,,europa,ES1,ES1,fc-sevilla,ever-banega,15003,10421,21314,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,0,0,0,0,2,1,61,0,29,,europa,ES1,ES1,fc-getafe,francisco-portillo,15003,10795,25778,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,LW,1,1,1,2,1,0,85,85,,europa,ES1,ES1,fc-getafe,jaime-mata,15003,10796,25816,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,david-soria,15003,10797,25854,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CF,2,2,2,2,1,0,77,77,,europa,ES1,ES1,fc-getafe,jorge-molina,15003,10798,25894,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,RB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,bruno-gonzalez,15003,10799,25923,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,mauro-arambarri,15003,10801,25992,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CB,0,0,0,2,1,0,0,74,,europa,ES1,ES1,fc-getafe,djene,15003,10802,26027,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CF,0,0,0,2,1,85,0,5,,europa,ES1,ES1,fc-getafe,angel-rodriguez,15003,10804,26067,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,LB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,leandro-cabrera,15003,10805,26106,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,nemanja-maksimovic,15003,10806,26146,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,LB,0,0,0,2,1,46,0,45,,europa,ES1,ES1,fc-sevilla,quincy-promes,15003,10926,26580,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,LW,0,0,0,2,1,0,69,69,,europa,ES1,ES1,fc-sevilla,munir-el-haddadi,15003,10929,26615,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,DM,0,0,0,2,1,0,67,67,,europa,ES1,ES1,fc-sevilla,ibrahim-amadou,15003,10930,26650,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,DM,0,0,0,2,1,77,0,13,,europa,ES1,ES1,fc-getafe,mathieu-flamini,15003,11744,27935,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,RM,0,0,0,2,1,0,61,61,,europa,ES1,ES1,fc-getafe,gaku-shibasaki,15003,14852,29022,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,hugo-duro,15003,21494,32335,6862,10056,3,0.0,2018
33,2019-04-21,fc-getafe,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-getafe,ignasi-miquel,15003,23036,32416,6862,10056,3,0.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,DM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,roque-mesa,12614,10413,20923,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,12614,10414,20975,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,12614,10415,21022,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,simon-kjaer,12614,10417,21122,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,LM,0,0,0,2,1,0,60,60,,europa,ES1,ES1,fc-sevilla,sergio-escudero,12614,10418,21155,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,12614,10419,21193,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,AM,1,1,1,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,franco-vazquez,12614,10420,21239,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,DM,0,0,0,2,1,0,69,69,,europa,ES1,ES1,fc-sevilla,ever-banega,12614,10421,21288,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,LM,0,0,0,2,1,60,0,30,,europa,ES1,ES1,deportivo-alaves,aleix-vidal,12614,10422,21323,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,DM,0,0,0,2,1,69,0,21,,europa,ES1,ES1,fc-sevilla,ibrahim-amadou,12614,10930,26633,7276,10056,1,4.0,2018
1,2018-08-19,rayo-vallecano,fc-sevilla,CM,0,0,0,2,1,0,68,68,,europa,ES1,ES1,fc-valencia,alvaro-medran,12614,11010,26867,7276,10056,1,4.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CM,0,0,0,2,1,73,0,17,,europa,ES1,ES1,fc-sevilla,roque-mesa,11318,10413,20917,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,tomas-vaclik,11318,10414,20967,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,sergi-gomez,11318,10415,21015,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,SS,0,0,0,2,1,0,83,83,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,11318,10416,21065,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,simon-kjaer,11318,10417,21115,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,RM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,jesus-navas,11318,10419,21185,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,franco-vazquez,11318,10420,21229,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,DM,2,2,2,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,ever-banega,11318,10421,21278,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,RB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-villarreal,ruben-pena,11318,10760,25331,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CM,1,1,1,2,1,69,0,21,,europa,ES1,ES1,fc-sevilla,joan-jordan,11318,10769,25365,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,0,83,83,,europa,ES1,ES1,sd-eibar,ivan-ramis,11318,10772,25446,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CF,0,0,0,2,1,0,69,69,,europa,ES1,ES1,sd-eibar,kike,11318,10773,25473,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,LB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,jose-angel,11318,10774,25505,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CF,0,0,0,2,1,69,0,21,,europa,ES1,ES1,sd-eibar,charles,11318,10775,25541,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,DM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,pape-diop,11318,10778,25636,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,83,0,7,,europa,ES1,ES1,sd-eibar,anaitz-arbilla,11318,10779,25664,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CF,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,sergi-enrich,11318,10780,25695,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,RW,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,fabian-orellana,11318,10781,25727,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,LW,0,0,0,2,1,0,0,90,,europa,ES1,ES1,real-valladolid,pablo-hervias,11318,10887,26428,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,LW,0,0,0,2,1,83,0,7,,europa,ES1,ES1,fc-sevilla,quincy-promes,11318,10926,26548,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,GK,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,marko-dmitrovic,11318,11180,27332,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CM,0,0,0,2,1,0,69,69,,europa,ES1,ES1,sd-eibar,sergio-alvarez,11318,11185,27363,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,daniel-carrico,11318,11641,27749,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,LM,0,0,0,2,1,0,0,90,,europa,ES1,ES1,fc-sevilla,guilherme-arana,11318,11645,27800,7280,10056,1,3.0,2018
7,2018-09-29,sd-eibar,fc-sevilla,CB,0,0,0,2,1,0,0,90,,europa,ES1,ES1,sd-eibar,pedro-bigas,11318,11820,27997,7280,10056,1,3.0,2018
31,2019-04-07,real-valladolid,fc-sevilla,CM,1,1,1,2,1,80,0,10,,europa,ES1,ES1,fc-sevilla,roque-mesa,14935,10413,20939,8084,10056,0,2.0,2018
31,2019-04-07,real-valladolid,fc-sevilla,CB,0,0,0,2,1,0,80,80,,europa,ES1,ES1,fc-sevilla,sergi-gomez,14935,10415,21036,8084,10056,0,2.0,2018
31,2019-04-07,real-valladolid,fc-sevilla,CF,0,0,0,2,1,0,86,86,,europa,ES1,ES1,fc-sevilla,wissam-ben-yedder,14935,10416,21091,8084,10056,0,2.0,2018
31,2019-04-07,real-valladolid,fc-sevilla,CB,0,0,0,2,1,86,0,4,,europa,ES1,ES1,fc-sevilla,simon-kjaer,14935,10417,21130,8084,10056,0,2.0,2018
31,2019-04-07,real-valladolid,fc-sevilla,LW,0,0,0,2,1,0,71,71,,europa,ES1,ES1,fc-sevilla,franco-vazquez,14935,10420,21253,8084,10056,0,2.0,2018
